Start recording training loss ...
0	0	3.050156593322754
0	1	2.3834827542304993
0	2	2.042271296183268
0	3	2.190198063850403
0	4	2.2486294746398925
0	5	2.16731466849645
0	6	2.121543526649475
0	7	2.0279081016778946
0	8	1.9756053288777669
0	9	1.8626371622085571
0	10	1.9015650315718218
0	11	1.8756714065869649
0	12	1.849688823406513
0	13	1.8124265670776367
0	14	1.7337626854578654
0	15	1.7068490013480186
0	16	1.7270803521661198
0	17	1.7034659915500217
0	18	1.6698563224390934
0	19	1.6877570152282715
0	20	1.667494569505964
0	21	1.6076665805144743
0	22	1.5836727891279303
0	23	1.5982681525250275
0	24	1.6151042091846466
0	25	1.5998465430278044
0	26	1.5868526531590357
0	27	1.5943496876529284
0	28	1.604988711661306
0	29	1.5865092645088832
0	30	1.5981979072093964
0	31	1.6074909577146173
0	32	1.623826186765324
0	33	1.6100559594000088
0	34	1.6056972852775029
0	35	1.6037239506840706
0	36	1.6028001831995475
0	37	1.6151465875537772
0	38	1.613163805160767
0	39	1.6127107180655003
0	40	1.607871916962833
0	41	1.6144007735309147
0	42	1.6195643315481585
0	43	1.6216000027277253
0	44	1.6197581536240049
0	45	1.6045779410911643
0	46	1.5995504786359502
0	47	1.5782697678854067
0	48	1.5931915196837212
0	49	1.5950357180833816
0	50	1.6100570670529908
0	51	1.6184823266588724
0	52	1.611380494428131
0	53	1.6012446731328964
0	54	1.6055210400711406
0	55	1.5885724760591984
0	56	1.585937953309009
0	57	1.5836931071404754
0	58	1.5938731750189248
0	59	1.588987564543883
0	60	1.5901898218960058
0	61	1.5731955704189116
0	62	1.5797765250243838
0	63	1.58023153943941
0	64	1.5884170637680934
0	65	1.5984649111827214
0	66	1.5992923080921173
0	67	1.589016068069374
0	68	1.5869530029055001
0	69	1.583963879942894
0	70	1.5810016800819988
0	71	1.5734482328924868
0	72	1.5709142558378717
0	73	1.5742615835892189
0	74	1.5726467978954315
0	75	1.5644854781659026
0	76	1.5679786333015986
0	77	1.5576514781285555
0	78	1.5569824806497068
0	79	1.5506722789257765
0	80	1.5476217045460219
0	81	1.537340825287307
0	82	1.5339011395552071
0	83	1.5323788647850354
0	84	1.5213423157439512
0	85	1.5205902030994727
0	86	1.5277035952299491
0	87	1.524778069758957
0	88	1.5184041077501318
0	89	1.5155151767863169
0	90	1.5159908824569577
0	91	1.5231883827110995
0	92	1.5189123144072871
0	93	1.5230757825552148
0	94	1.5334625134342594
0	95	1.525940642071267
0	96	1.5189100316504842
0	97	1.5191049743063596
0	98	1.5203121391811756
0	99	1.5149951061606408
0	100	1.514501545393821
0	101	1.5205103810511382
0	102	1.5191590991413708
0	103	1.5163531105678816
0	104	1.5146016765208472
0	105	1.5142771137772866
0	106	1.508812985409086
0	107	1.5105245982607205
0	108	1.5152976105519391
0	109	1.5104836255311966
0	110	1.503478582109417
0	111	1.5075346883386374
0	112	1.5098998369896306
0	113	1.504842902746117
0	114	1.4983593331730884
0	115	1.4899298988025764
0	116	1.4865352992828076
0	117	1.4796866711418508
0	118	1.476310813877763
0	119	1.4773789840439955
0	120	1.4743257374310297
0	121	1.4675257838651783
0	122	1.4601781864960988
0	123	1.4537647075710758
0	124	1.452659820318222
0	125	1.4444389910925002
0	126	1.4387658463688346
0	127	1.4403252718038857
0	128	1.4414703564126363
0	129	1.4384411440445826
0	130	1.432830657667786
0	131	1.4346323564197079
0	132	1.4289882012775965
0	133	1.4324882679910802
0	134	1.4279620581203036
0	135	1.4244860138963251
0	136	1.4167053192636392
0	137	1.4170386452173842
0	138	1.4190681879040148
0	139	1.4163860054952757
0	140	1.418436828023153
0	141	1.4146540628772386
0	142	1.4160738860393738
0	143	1.4131346359435055
0	144	1.4079441187710597
0	145	1.4059777327188074
0	146	1.3998432218217525
0	147	1.396802736093869
0	148	1.3906987219448859
0	149	1.3854423008362453
0	150	1.3812593231532748
0	151	1.3785850293934345
0	152	1.3756284984498242
0	153	1.3691703324968165
0	154	1.36353392716377
0	155	1.3619321642013698
0	156	1.35767690619086
0	157	1.3511629513924635
0	158	1.3522580758955494
0	159	1.3468396198004484
0	160	1.3406903828893388
0	161	1.3373905622664792
0	162	1.3338250612920046
0	163	1.327915299411227
0	164	1.3267241609819007
0	165	1.3231464475393295
0	166	1.3188941284211095
0	167	1.3146230363774867
0	168	1.3102897767131851
0	169	1.3040254485957763
0	170	1.2976038705187234
0	171	1.2929796529717223
0	172	1.2864392042332302
0	173	1.2798638873915562
0	174	1.273312464952469
0	175	1.2688540452244608
0	176	1.2641386846027804
0	177	1.2617512799046013
0	178	1.2562964323845656
0	179	1.2495622237523396
0	180	1.2458073519870063
0	181	1.2416163517551109
0	182	1.2367579492389178
0	183	1.2323551072698573
0	184	1.227694906415166
0	185	1.2264052693561842
0	186	1.2238051349466497
0	187	1.217440100416462
0	188	1.2111416712659535
0	189	1.2066546104162148
